Potential (V)	 Current (A)	 Elapsed Time (s)
0.97516786	 -1.1419678e-006	 48.76
0.97748395	 -3.7658691e-007	 48.875
0.97978249	 4.6307373e-007	 48.99
0.98208103	 8.6871338e-007	 49.105
0.98437957	 1.210083e-006	 49.22
0.98667812	 1.7276611e-006	 49.335
0.9912752	 3.0145264e-006	 49.565
0.99357374	 3.3636475e-006	 49.68
0.99587228	 3.8043213e-006	 49.795
0.99817082	 4.163208e-006	 49.91
1.0004694	 4.4360352e-006	 50.025
1.0027679	 4.7967529e-006	 50.14
1.0050664	 4.9871826e-006	 50.255
1.007365	 4.9560547e-006	 50.37
1.0096635	 5.1824951e-006	 50.485
1.0119796	 5.637207e-006	 50.6
1.0142782	 6.0394287e-006	 50.715
1.0165767	 6.2054443e-006	 50.83
1.0188752	 6.4324951e-006	 50.945
1.0211738	 6.6113281e-006	 51.06
1.0234723	 6.6662598e-006	 51.175
1.0257709	 6.8261719e-006	 51.29
1.0280694	 6.9494629e-006	 51.405
1.0303679	 6.7645264e-006	 51.52
1.0326665	 6.8371582e-006	 51.635
1.034965	 7.0349121e-006	 51.75
1.0372636	 7.3431396e-006	 51.865
1.0395621	 7.4694824e-006	 51.98
1.0418607	 7.5646973e-006	 52.095
1.0441767	 7.7435303e-006	 52.21
1.0464753	 7.7636719e-006	 52.325
1.0487738	 7.8717041e-006	 52.44
1.0510724	 7.9650879e-006	 52.555
1.0533709	 7.7331543e-006	 52.67
1.0556694	 7.7215576e-006	 52.785
1.057968	 7.8692627e-006	 52.9
1.0602665	 8.1542969e-006	 53.015
1.0625651	 8.2189941e-006	 53.13
1.0648636	 8.2794189e-006	 53.245
1.0671622	 8.3770752e-006	 53.36
1.0694607	 8.3917236e-006	 53.475
1.0717592	 8.4240723e-006	 53.59
1.0740578	 8.4851074e-006	 53.705
1.0763739	 8.4063721e-006	 53.82
1.0786724	 8.3807373e-006	 53.935
1.080971	 8.5021973e-006	 54.05
1.0832695	 8.8049316e-006	 54.165
1.085568	 8.8818359e-006	 54.28
1.0878666	 8.9080811e-006	 54.395
1.0901651	 8.9959717e-006	 54.51
1.0924637	 9.0026855e-006	 54.625
1.0947622	 9.0002441e-006	 54.74
1.0970607	 9.0997314e-006	 54.855
1.0993593	 8.8952637e-006	 54.97
1.1016578	 8.8818359e-006	 55.085
1.1039564	 9.0185547e-006	 55.2
1.1062549	 9.2724609e-006	 55.315
1.1085534	 9.3566895e-006	 55.43
1.1108695	 9.5422363e-006	 55.545
1.1131681	 9.6087646e-006	 55.66
1.1154666	 9.6118164e-006	 55.775
1.1177652	 9.6783447e-006	 55.89
1.1200637	 9.7601318e-006	 56.005
1.1223622	 9.5318604e-006	 56.12
1.1246608	 9.5697021e-006	 56.235
1.1269593	 9.6728516e-006	 56.35
1.1292579	 9.9420166e-006	 56.465
1.1315564	 1.0029297e-005	 56.58
1.1338549	 1.0062866e-005	 56.695
1.1361535	 1.0184937e-005	 56.81
1.138452	 1.017395e-005	 56.925
1.1407506	 1.0283203e-005	 57.04
1.1430667	 1.0472412e-005	 57.155
1.1453652	 1.0281372e-005	 57.27
1.1476637	 1.0296631e-005	 57.385
1.1499623	 1.0432739e-005	 57.5
1.1522608	 1.0744629e-005	 57.615
1.1545594	 1.0789185e-005	 57.73
1.1568579	 1.0909424e-005	 57.845
1.1591564	 1.0957642e-005	 57.96
1.161455	 1.0988159e-005	 58.075
1.1637535	 1.1118774e-005	 58.19
1.1660521	 1.1181641e-005	 58.305
1.1683506	 1.0994873e-005	 58.42
1.1706492	 1.1043701e-005	 58.535
1.1729477	 1.12146e-005	 58.65
1.1752638	 1.166748e-005	 58.765
1.1775623	 1.1760254e-005	 58.88
1.1798609	 1.1851807e-005	 58.995
1.1821594	 1.1941528e-005	 59.11
1.184458	 1.2003784e-005	 59.225
1.1867565	 1.2213745e-005	 59.34
1.189055	 1.2175903e-005	 59.455
1.1913536	 1.2039795e-005	 59.57
1.1936521	 1.2111206e-005	 59.685
1.1959507	 1.2342529e-005	 59.8
1.1982492	 1.2682495e-005	 59.915
1.1993371	 9.9603271e-006	 60.03
1.197021	 8.0151367e-006	 60.145
1.1947224	 6.8481445e-006	 60.26
1.1924239	 5.9039307e-006	 60.375
1.1901253	 5.3173828e-006	 60.49
1.1878268	 4.4793701e-006	 60.605
1.1855283	 3.7988281e-006	 60.72
1.1832297	 3.3251953e-006	 60.835
1.1809312	 3.0230713e-006	 60.95
1.1786326	 2.8265381e-006	 61.065
1.1763341	 2.4591064e-006	 61.18
1.1740356	 2.2167969e-006	 61.295
1.171737	 1.930542e-006	 61.41
1.1694385	 1.6094971e-006	 61.525
1.1671399	 1.5869141e-006	 61.64
1.1648414	 1.1535645e-006	 61.755
1.1625253	 7.1838379e-007	 61.87
1.1602268	 5.5310059e-007	 61.985
1.1579282	 6.0064697e-007	 62.1
1.1556297	 5.3924561e-007	 62.215
1.1533311	 3.5290527e-007	 62.33
1.1510326	 3.223877e-007	 62.445
1.1487341	 1.8688965e-007	 62.56
1.1464355	 5.657959e-008	 62.675
1.1418384	 -2.7893066e-007	 62.905
1.1395399	 -4.6435547e-007	 63.02
1.1372413	 -5.3051758e-007	 63.135
1.1349428	 -3.862915e-007	 63.25
1.1326443	 -4.1082764e-007	 63.365
1.1303282	 -6.1962891e-007	 63.48
1.1280296	 -6.104126e-007	 63.595
1.1257311	 -6.9012451e-007	 63.71
1.1234326	 -7.7667236e-007	 63.825
1.121134	 -7.5140381e-007	 63.94
1.1188355	 -1.0043335e-006	 64.055
1.1165369	 -1.147583e-006	 64.17
1.1142384	 -1.1430664e-006	 64.285
1.1119398	 -9.8931885e-007	 64.4
1.1096413	 -1.0245361e-006	 64.515
1.1073428	 -1.0643921e-006	 64.63
1.1050442	 -1.0761108e-006	 64.745
1.1027457	 -1.1691284e-006	 64.86
1.1004471	 -1.1591187e-006	 64.975
1.0981311	 -1.2747803e-006	 65.09
1.0958325	 -1.578186e-006	 65.205
1.093534	 -1.6413574e-006	 65.32
1.0912354	 -1.6110229e-006	 65.435
1.0889369	 -1.4310913e-006	 65.55
1.0866383	 -1.5127563e-006	 65.665
1.0843398	 -1.4883423e-006	 65.78
1.0820413	 -1.5039673e-006	 65.895
1.0797427	 -1.5916748e-006	 66.01
1.0774442	 -1.5228271e-006	 66.125
1.0751456	 -1.6219482e-006	 66.24
1.0728471	 -1.8818359e-006	 66.355
1.0705486	 -1.9415283e-006	 66.47
1.06825	 -1.9226074e-006	 66.585
1.0659515	 -1.7474365e-006	 66.7
1.0636354	 -1.8597412e-006	 66.815
1.0613368	 -1.8682861e-006	 66.93
1.0590383	 -1.8945313e-006	 67.045
1.0567398	 -1.9494629e-006	 67.16
1.0544412	 -1.9342041e-006	 67.275
1.0521427	 -1.9903564e-006	 67.39
1.0498441	 -2.2485352e-006	 67.505
1.0475456	 -2.3272705e-006	 67.62
1.0452471	 -2.2631836e-006	 67.735
1.0429485	 -2.1435547e-006	 67.85
1.04065	 -2.1777344e-006	 67.965
1.0383514	 -2.1765137e-006	 68.08
1.0360529	 -2.2235107e-006	 68.195
1.0337543	 -2.3034668e-006	 68.31
1.0314383	 -2.2894287e-006	 68.425
1.0291397	 -2.479248e-006	 68.54
1.0268412	 -2.7026367e-006	 68.655
1.0245426	 -2.7685547e-006	 68.77
1.0222441	 -2.6940918e-006	 68.885
1.0199456	 -2.5793457e-006	 69
1.017647	 -2.6507568e-006	 69.115
1.0153485	 -2.6702881e-006	 69.23
1.0130499	 -2.7056885e-006	 69.345
1.0107514	 -2.8161621e-006	 69.46
1.0084528	 -2.7026367e-006	 69.575
1.0061543	 -2.9394531e-006	 69.69
1.0038558	 -3.1573486e-006	 69.805
1.0015572	 -3.2183838e-006	 69.92
0.99924114	 -3.2342529e-006	 70.035
0.99694259	 -3.1420898e-006	 70.15
0.99464405	 -3.3190918e-006	 70.265
0.99234551	 -3.3074951e-006	 70.38
0.99004697	 -3.4020996e-006	 70.495
0.98774843	 -3.5443115e-006	 70.61
0.98544989	 -3.4332275e-006	 70.725
0.98315135	 -3.7225342e-006	 70.84
0.98085281	 -3.9770508e-006	 70.955
0.97855426	 -4.0710449e-006	 71.07
0.97625572	 -4.0637207e-006	 71.185
0.97395718	 -4.0270996e-006	 71.3
0.97165864	 -4.2156982e-006	 71.415
0.9693601	 -4.2730713e-006	 71.53
0.96706156	 -4.4421387e-006	 71.645
0.96474547	 -4.7375488e-006	 71.76
0.96244693	 -4.7619629e-006	 71.875
0.96014839	 -5.1074219e-006	 71.99
0.95784985	 -5.4443359e-006	 72.105
0.9555513	 -5.6134033e-006	 72.22
0.95325276	 -5.6970215e-006	 72.335
0.95095422	 -5.8068848e-006	 72.45
0.94865568	 -6.1206055e-006	 72.565
0.94635714	 -6.3226318e-006	 72.68
0.9440586	 -6.6497803e-006	 72.795
0.94176006	 -6.9873047e-006	 72.91
0.93946151	 -7.2314453e-006	 73.025
0.93716297	 -7.791748e-006	 73.14
0.93486443	 -8.3056641e-006	 73.255
0.93254834	 -8.8232422e-006	 73.37
0.9302498	 -9.0917969e-006	 73.485
0.92795126	 -9.5587158e-006	 73.6
0.92565272	 -1.0140381e-005	 73.715
0.92335418	 -1.0652466e-005	 73.83
0.92105564	 -1.1331787e-005	 73.945
0.9187571	 -1.2028198e-005	 74.06
0.91645855	 -1.2735596e-005	 74.175
0.91416001	 -1.3743896e-005	 74.29
0.91186147	 -1.4685059e-005	 74.405
0.90956293	 -1.55896e-005	 74.52
0.90726439	 -1.6381226e-005	 74.635
0.90496585	 -1.7474365e-005	 74.75
0.90266731	 -1.864502e-005	 74.865
0.90035122	 -1.9866943e-005	 74.98
0.89805268	 -2.1252441e-005	 75.095
0.89575414	 -2.2705078e-005	 75.21
0.89345559	 -2.4200439e-005	 75.325
0.89115705	 -2.6013184e-005	 75.44
0.88885851	 -2.7801514e-005	 75.555
0.88655997	 -2.9589844e-005	 75.67
0.88426143	 -3.1359863e-005	 75.785
0.88196289	 -3.3416748e-005	 75.9
0.87966435	 -3.5656738e-005	 76.015
0.87736581	 -3.7969971e-005	 76.13
0.87506726	 -4.0441895e-005	 76.245
0.87276872	 -4.2993164e-005	 76.36
0.87047018	 -4.5648193e-005	 76.475
0.86817164	 -4.8626709e-005	 76.59
0.86585555	 -5.1660156e-005	 76.705
0.86355701	 -5.4577637e-005	 76.82
